stimuli_name,Repeat_experiment.thisRepN,Repeat_experiment.thisTrialN,Repeat_experiment.thisN,Repeat_experiment.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Repeat_Train.thisRepN,Repeat_Train.thisTrialN,Repeat_Train.thisN,Repeat_Train.thisIndex,Introduction.started,listen_instr.started,key_continue.started,Introduction.stopped,key_continue.keys,key_continue.rt,cross.started,Put_hands.started,Listening_Tap_Instruction_3.started,cue.started,cross_listen.started,beat1.started,cue.stopped,cross_listen.stopped,text_3.started,text_3.stopped,cue_tap_imagine.started,cross_imagine.started,text.started,cue_tap_imagine.stopped,cross_imagine.stopped,text.stopped,text_4.started,text_4.stopped,cue_imagine.started,cross_imagine_2.started,text_2.started,cue_imagine.stopped,cross_imagine_2.stopped,text_2.stopped,Instruction_next_trial.started,Instruction_next_trial.stopped,Listening_Tap_Instruction_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,4,0,4,0,0,0,0,0,0,0,0,0,,,,,,,,,1236.6231453329674,1238.6241794576674,1238.620759790996,1243.4247995826338,1243.4184784999816,1253.4340079159592,,,,,,,,,,,,,,,,,,,1238.620759790996,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,4,0,4,0,0,0,0,0,1,0,1,0,,,,,,,,,,1253.4248869166515,1253.4340079159592,1258.2082620416224,,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,4,0,4,0,0,0,0,0,2,0,2,0,,,,,,,,,,1268.2348692076669,1268.230587625003,1273.0227679996208,1273.0231552079786,1283.0320564580034,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,4,0,4,0,0,0,0,0,3,0,3,0,,,,,,,,,,1283.0335217496652,1283.0320564580034,1287.8233095416256,1287.8223061249591,1297.8234101249836,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1297.8234101249836,1298.8158036659588,1298.82258654165,1298.8158036659588,1298.8158036659588,1303.6156592500047,1313.6043780409964,1313.6043780409964,1313.6155463749892,1314.6100118329632,1314.6266784996299,1314.6152170409914,1314.6152170409914,,1329.404035707994,1329.404035707994,1329.4146197909722,1332.4042844159994,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,4,0,4,0,0,1,1,2,0,0,0,0,,,,,,,,,1332.4153308329987,1334.427833207654,1334.4164300409611,1339.2212114996548,,1349.2171604160103,,,,,,,,,,,,,,,,,,,1334.4111665409873,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,4,0,4,0,0,1,1,2,1,0,1,0,,,,,,,,,,1349.2193278326342,1349.2171604160103,1354.0135810826362,1354.014161708008,1364.0123944159714,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,4,0,4,0,0,1,1,2,2,0,2,0,,,,,,,,,,1364.0195745826388,1364.0123944159714,1368.813245957663,1368.8132327079657,1378.8068010829738,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,4,0,4,0,0,1,1,2,3,0,3,0,,,,,,,,,,1378.8129416246704,1378.8068010829738,1383.6029948746475,1383.601654457976,1393.6019590829965,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,4,0,4,0,0,1,1,2,,,,,,,,,,,,,,,,,,,1393.6019590829965,1394.5953036249848,1394.6013044996691,1394.5953036249848,1394.5953036249848,1399.3951573749655,1409.3837112080073,1409.3837112080073,1409.3950926249963,1410.38674300001,1410.4034096666767,1410.3946707909927,1410.3946707909927,,1425.184018208005,1425.184018208005,1425.1944920829847,1428.1836335829576,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,4,0,4,0,0,2,2,1,0,0,0,0,,,,,,,,,1428.1939545829664,1430.2104334163091,1430.2009160409798,1434.9999283746622,1434.9997743329732,1444.998163540964,,,,,,,,,,,,,,,,,,,1430.2009160409798,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,4,0,4,0,0,2,2,1,1,0,1,0,,,,,,,,,,1445.000265166633,1444.998163540964,1449.792997082641,,1459.7961035409826,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,4,0,4,0,0,2,2,1,2,0,2,0,,,,,,,,,,1459.7989609166436,1459.7961035409826,1464.582778749642,1464.5925795409712,1474.5923233329668,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,4,0,4,0,0,2,2,1,3,0,3,0,,,,,,,,,,1474.598448082634,1474.5923233329668,1479.3922631246426,1479.3918285410036,1489.381308040989,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,4,0,4,0,0,2,2,1,,,,,,,,,,,,,,,,,,,1489.381308040989,1490.3736831249553,1490.3804814166544,1490.3736831249553,1490.3736831249553,1495.1750238329987,1505.1627781660063,1505.1627781660063,1505.1745200409787,1506.16535216599,1506.1820188326567,1506.173956249957,1506.173956249957,,1520.9629636660102,1520.9629636660102,1520.973298790981,1523.9720804159879,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,5,0,5,0,0,0,0,2,0,0,0,0,,,,,,,,,1523.9771014580037,1525.9797052916294,1525.9803877910017,1530.7799157496231,1530.7731750409584,1540.7851551249623,,,,,,,,,,,,,,,,,,,1525.9803877910017,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,5,0,5,0,0,0,0,2,1,0,1,0,,,,,,,,,,1540.7893029576555,1540.7851551249623,1545.5726659576214,1545.5779452910065,1555.5856171249761,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,5,0,5,0,0,0,0,2,2,0,2,0,,,,,,,,,,1555.5886273746767,1555.5856171249761,1560.3774462916228,1560.3775989999995,1570.3832743329694,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,5,0,5,0,0,0,0,2,3,0,3,0,,,,,,,,,,1570.3879469166316,1570.3832743329694,1575.1710712916722,1575.1782972079818,1585.176868999959,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,5,0,5,0,0,0,0,2,,,,,,,,,,,,,,,,,,,1585.176868999959,1586.170494207996,1586.1773457076672,1586.170494207996,1586.170494207996,1590.9708786249976,1600.9590242079576,1600.9590242079576,1600.9707064999966,1601.9607687079697,1601.9774353746363,1601.9702102909796,1601.9702102909796,,1616.7585075409734,1616.7585075409734,1616.770076915971,1619.7586801659781,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,5,0,5,0,0,1,1,0,0,0,0,0,,,,,,,,,1619.770096207969,1621.7852975416502,1621.7751224159729,1626.5766761666785,,1636.5809192910092,,,,,,,,,,,,,,,,,,,1621.7686308749835,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,5,0,5,0,0,1,1,0,1,0,1,0,,,,,,,,,,1636.586212666651,1636.5809192910092,1641.3740238746434,1641.3751510829898,1651.3881627079681,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,5,0,5,0,0,1,1,0,2,0,2,0,,,,,,,,,,1651.3851980826623,1651.3881627079681,1656.1739181666674,1656.1742534579826,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,5,0,5,0,0,1,1,0,3,0,3,0,,,,,,,,,,1666.1901232916318,1666.186620499997,1670.9738417496594,1670.9849124159664,1680.9838410000084,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,5,0,5,0,0,1,1,0,,,,,,,,,,,,,,,,,,,1680.9838410000084,1681.9760308329714,1681.9837754576622,1681.9760308329714,1681.9760308329714,1686.7724399580038,1696.7724820000003,1696.7724820000003,1696.7724820000003,1697.7660626659635,1697.7827293326302,1697.7720819159877,1697.7720819159877,1702.5735401659622,1712.5653440000024,1712.5653440000024,1712.571730124997,1715.5654125409783,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,5,0,5,0,0,2,2,1,0,0,0,0,,,,,,,,,1715.5715523329563,1717.5857099996686,1717.5821275409544,1722.3825338326317,,1732.3777033329825,,,,,,,,,,,,,,,,,,,1717.569043333002,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,5,0,5,0,0,2,2,1,1,0,1,0,,,,,,,,,,1732.381701499635,1732.3777033329825,1737.1703948326215,1737.171209040971,1747.181834582996,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,5,0,5,0,0,2,2,1,2,0,2,0,,,,,,,,,,1747.1813504576605,1747.181834582996,1751.9701207916407,1751.9695292079705,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,5,0,5,0,0,2,2,1,3,0,3,0,,,,,,,,,,1761.9870266666442,1761.9833082910045,1766.7799516666603,,1776.779415624973,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,5,0,5,0,0,2,2,1,,,,,,,,,,,,,,,,,,,1776.779415624973,1777.7754137499724,1777.779402499673,1777.7754137499724,1777.7754137499724,1782.5697948749876,1792.568119665957,1792.568119665957,1792.568119665957,1793.5726312909974,1793.5787557496262,1793.5726312909974,1793.5726312909974,1798.366688249982,1808.3693462910014,1808.3693462910014,1808.3693462910014,1811.378816374985,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,6,0,6,0,0,0,0,2,0,0,0,0,,,,,,,,,1811.378816374985,1813.377819291669,1813.37749062496,1818.1784110826595,1818.167847500008,1828.176889290975,,,,,,,,,,,,,,,,,,,1813.37749062496,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,6,0,6,0,0,0,0,2,1,0,1,0,,,,,,,,,,1828.1776069576774,1828.176889290975,1832.964964707677,1832.964974750008,1842.974631374993,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,6,0,6,0,0,0,0,2,2,0,2,0,,,,,,,,,,1842.9775241666396,1842.974631374993,1847.7656289166227,1847.7765042909887,1857.7720432499773,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,6,0,6,0,0,0,0,2,3,0,3,0,,,,,,,,,,1857.7764349576357,1857.7720432499773,1862.559789291645,1862.5640065000043,1872.5663247079938,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,6,0,6,0,0,0,0,2,,,,,,,,,,,,,,,,,,,1872.5663247079938,1873.5683371250052,1873.5754642496506,1873.5683371250052,1873.5683371250052,1878.3657598329592,1888.3631927079987,1888.3631927079987,1888.3631927079987,1889.3571415409679,1889.3645822496658,1889.3571415409679,1889.3571415409679,1894.1579245409812,1904.1453312499798,1904.1453312499798,1904.157369249966,1907.1474404580076,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,6,0,6,0,0,1,1,0,0,0,0,0,,,,,,,,,1907.15723891597,1909.174137166647,1909.1627076659934,1913.962908957623,1913.9626377910026,1923.9640292910044,,,,,,,,,,,,,,,,,,,1909.1574704999803,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,6,0,6,0,0,1,1,0,1,0,1,0,,,,,,,,,,1923.962858499672,1923.9640292910044,1928.7566689576527,1928.7566208749777,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,6,0,6,0,0,1,1,0,2,0,2,0,,,,,,,,,,1938.7725339996434,1938.772255082964,1943.5555313746484,1943.5622304159915,1953.5733970410074,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,6,0,6,0,0,1,1,0,3,0,3,0,,,,,,,,,,1953.5722357496309,1953.5733970410074,1958.3557824576312,1958.3604998749797,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,6,0,6,0,0,1,1,0,,,,,,,,,,,,,,,,,,,1968.37212562497,1969.3642589999945,1969.3712324996634,1969.3642589999945,1969.3642589999945,1974.1619310829556,1984.161417166004,1984.161417166004,1984.161417166004,1985.1650015829946,1985.1708432076305,1985.1650015829946,1985.1650015829946,1989.960504165967,1999.9610122079612,1999.9610122079612,1999.9610122079612,2002.9532180000097,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,6,0,6,0,0,2,2,1,0,0,0,0,,,,,,,,,2002.9532180000097,2004.9701711246782,2004.9695163329598,2009.7700307496746,2009.7596016249736,2019.7660187080037,,,,,,,,,,,,,,,,,,,2004.9535044580116,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,6,0,6,0,0,2,2,1,1,0,1,0,,,,,,,,,,2019.7690127916323,2019.7660187080037,2024.5525309996485,2024.5578045829898,2034.5712210409692,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,6,0,6,0,0,2,2,1,2,0,2,0,,,,,,,,,,2034.568533249669,2034.5712210409692,2039.3519255826288,2039.3578714579926,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,6,0,6,0,0,2,2,1,3,0,3,0,,,,,,,,,,2049.373407541662,2049.384041165991,2054.1571256666252,2054.168400124996,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,6,0,6,0,0,2,2,1,,,,,,,,,,,,,,,,,,,2064.1745302079944,2065.178183040989,2065.184181999652,2065.178183040989,2065.178183040989,2069.974674874975,2079.9732339580078,2079.9732339580078,2079.9732339580078,2080.966131415975,2080.9725189166534,2080.966131415975,2080.966131415975,2085.766419499996,2095.7549277499784,2095.7549277499784,2095.7656938749715,2098.763977249968,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,7,0,7,0,0,0,0,1,0,0,0,0,,,,,,,,,2098.7702570409747,2100.7715237916605,2100.767410832981,2105.5708650416386,2105.5652882079594,2115.5643230829737,,,,,,,,,,,,,,,,,,,2100.767410832981,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,7,0,7,0,0,0,0,1,1,0,1,0,,,,,,,,,,2115.5711152496556,2115.5643230829737,2120.364970582658,2120.3646422500024,2130.3628712079953,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,7,0,7,0,0,0,0,1,2,0,2,0,,,,,,,,,,2130.364104999641,2130.3628712079953,2135.152839916646,2135.1539904159727,2145.157570540963,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,7,0,7,0,0,0,0,1,3,0,3,0,,,,,,,,,,2145.163487624672,2145.157570540963,2149.947323374629,2149.952386124991,2159.9531743749976,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp2.wav,7,0,7,0,0,0,0,1,,,,,,,,,,,,,,,,,,,2159.9531743749976,2160.946012999979,2160.9522330416407,2160.946012999979,2160.946012999979,2165.746118040988,2175.734833249997,2175.734833249997,2175.7455951249576,2176.7375486659585,2176.7542153326253,2176.746041290986,2176.746041290986,,2191.535035707988,2191.535035707988,2191.5452969580074,2194.5347790829837,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,7,0,7,0,0,1,1,2,0,0,0,0,,,,,,,,,2194.5447877909755,2196.5582045826636,2196.5465330409934,2201.351380124634,,2211.347887040989,,,,,,,,,,,,,,,,,,,2196.5415379159967,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,7,0,7,0,0,1,1,2,1,0,1,0,,,,,,,,,,2211.3491299166385,2211.347887040989,2216.134110791671,2216.1438587079756,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,7,0,7,0,0,1,1,2,2,0,2,0,,,,,,,,,,2226.150045291641,2226.1508500409545,2230.933137499673,2230.949767040962,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,7,0,7,0,0,1,1,2,3,0,3,0,,,,,,,,,,2240.959827832649,2240.95535908296,2245.742916291642,2245.7480095829815,2255.7497175000026,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,7,0,7,0,0,1,1,2,,,,,,,,,,,,,,,,,,,2255.7497175000026,2256.7415194999776,2256.749226582648,2256.7415194999776,2256.7415194999776,,2271.5304820410092,2271.5304820410092,2271.541462040972,2272.534141332959,2272.5508079996257,2272.5415435410105,2272.5415435410105,,2287.3294903750066,2287.3294903750066,2287.3410134160076,2290.3309297909727,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,7,0,7,0,0,2,2,0,0,0,0,0,,,,,,,,,2290.340892999957,2292.3559002916486,2292.34577575,2297.147545457647,,2307.140207874996,,,,,,,,,,,,,,,,,,,2292.3392336249817,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,7,0,7,0,0,2,2,0,1,0,1,0,,,,,,,,,,2307.145034499645,2307.140207874996,2311.9300970416557,2311.9398297079606,2321.9398600409622,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,7,0,7,0,0,2,2,0,2,0,2,0,,,,,,,,,,2321.9395700826467,2321.9398600409622,2326.728703874633,2326.729503957962,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,7,0,7,0,0,2,2,0,3,0,3,0,,,,,,,,,,2336.7440612496616,2336.7391010829597,2341.527565624627,2341.53860708297,2351.5294208749547,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_mp1.wav,7,0,7,0,0,2,2,0,,,,,,,,,,,,,,,,,,,2351.5294208749547,2352.5320136249647,2352.53841516667,2352.5320136249647,2352.5320136249647,2357.3283349999692,2367.3285193329793,2367.3285193329793,2367.3285193329793,2368.320601332991,2368.3275589996524,2368.320601332991,2368.320601332991,2373.1205588749726,2383.109381999995,2383.109381999995,2383.1204020829755,2386.1180352909723,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,8,0,8,0,0,0,0,2,0,0,0,0,,,,,,,,,2386.124173874967,2388.12610691664,2388.122674040962,2392.9253504996345,2392.920189541008,2402.929379832989,,,,,,,,,,,,,,,,,,,2388.122674040962,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,8,0,8,0,0,0,0,2,1,0,1,0,,,,,,,,,,2402.9248855826486,2402.929379832989,2407.7086411246605,2407.7193474159576,,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
audio/exp1/snare_iso.wav,8,0,8,0,0,0,0,2,2,0,2,0,,,,,,,,,,2417.735570999623,2417.7333248329815,2422.5242984996335,2422.524424000003,2432.5292429580004,,,,,,,,,,,,,,,,,,,,abhinav,002,2023-03-17_14h13.49.642,untitled,2022.2.5,59.67542559117324,
,,,,,,,,,,,,,,,,,,,,,,2432.534399832661,2432.5292429580004,2437.3183594166226,2437.323533332965,,,,,,,,,,,,,,,,,,,,,,,,,,,
